game,n_ticks,record_type,date,timestamp_start,timestamp_end,incumbent_brier,market_brier,arm,nominal,cell,group_id,cluster_id,mean_probability,observed_frequency,mean_lo,mean_hi,covered
401737902,281,paired_loss,2024-12-15,2024-12-15T23:11:03Z,2024-12-16T03:51:03Z,0.06488011225773496,0.03186863167259787,,,,,,,,,,
401748705,297,paired_loss,2025-01-28,2025-01-29T00:41:04Z,2025-01-29T05:37:04Z,0.05945703042206464,0.052918834175084174,,,,,,,,,,
401766124,287,paired_loss,2025-06-11,2025-06-12T00:39:07Z,2025-06-12T05:25:06Z,0.19858540509055422,0.1870893954703833,,,,,,,,,,
401766125,299,paired_loss,2025-06-13,2025-06-14T00:39:07Z,2025-06-14T05:37:08Z,0.11506027377252019,0.12361843645484952,,,,,,,,,,
401766462,330,paired_loss,2025-04-18,2025-04-18T23:06:05Z,2025-04-19T04:35:06Z,0.04535199477474378,0.04171899696969696,,,,,,,,,,
401767820,328,paired_loss,2025-04-19,2025-04-19T22:20:06Z,2025-04-20T03:47:06Z,0.048079646283671194,0.06677302515243903,,,,,,,,,,
401767910,333,paired_loss,2025-04-26,2025-04-27T00:47:05Z,2025-04-27T06:19:05Z,0.11322628172190981,0.1372263611111111,,,,,,,,,,
401768045,387,paired_loss,2025-05-01,2025-05-01T23:38:05Z,2025-05-02T06:04:04Z,0.09437478893505145,0.07753612144702843,,,,,,,,,,
401768063,343,paired_loss,2025-04-26,2025-04-26T22:15:05Z,2025-04-27T03:57:05Z,0.13121345816300425,0.10502194533527699,,,,,,,,,,
401768065,345,paired_loss,2025-05-01,2025-05-02T02:21:05Z,2025-05-02T08:05:06Z,0.018909296856109262,0.029015479710144926,,,,,,,,,,
401769743,389,paired_loss,2025-05-13,2025-05-13T23:07:07Z,2025-05-14T05:35:07Z,0.20855434810540865,0.1821396253213368,,,,,,,,,,
401769746,377,paired_loss,2025-05-05,2025-05-05T23:07:06Z,2025-05-06T05:23:05Z,0.30526406238104076,0.2791191293103449,,,,,,,,,,
401769838,367,paired_loss,2025-05-08,2025-05-09T00:36:07Z,2025-05-09T06:42:06Z,0.002183883001525559,0.0024345074931880106,,,,,,,,,,
401769987,386,paired_loss,2025-05-14,2025-05-15T01:50:07Z,2025-05-15T08:15:06Z,0.004561905285110883,0.005001089378238342,,,,,,,,,,
401809236,321,paired_loss,2025-10-23,2025-10-23T23:46:04Z,2025-10-24T05:06:05Z,0.05967128761497256,0.07984603426791279,,,,,,,,,,
401809511,276,paired_loss,2025-11-08,2025-11-08T00:11:06Z,2025-11-08T04:46:06Z,0.0023482012632450133,0.0016313568840579707,,,,,,,,,,
401809773,276,paired_loss,2025-11-08,2025-11-08T00:41:04Z,2025-11-08T05:16:05Z,0.012404524191405067,0.015988885869565216,,,,,,,,,,
401809795,285,paired_loss,2025-11-21,2025-11-22T02:11:08Z,2025-11-22T06:55:09Z,0.2736977318138417,0.19719238771929826,,,,,,,,,,
401809802,280,paired_loss,2025-11-26,2025-11-26T22:13:08Z,2025-11-27T02:52:30Z,0.12999790641742281,0.15483769017857144,,,,,,,,,,
401809808,272,paired_loss,2025-11-26,2025-11-27T03:18:07Z,2025-11-27T07:49:06Z,0.22217946348863699,0.23920636397058825,,,,,,,,,,
401809813,274,paired_loss,2025-11-28,2025-11-29T00:41:09Z,2025-11-29T05:14:09Z,0.0978857600056858,0.09045677463503649,,,,,,,,,,
401809816,292,paired_loss,2025-11-28,2025-11-29T00:43:08Z,2025-11-29T05:34:07Z,0.046158042792892574,0.04928521061643835,,,,,,,,,,
401809818,272,paired_loss,2025-11-28,2025-11-29T02:41:06Z,2025-11-29T07:12:19Z,0.2765910600216347,0.29196504503676474,,,,,,,,,,
401809839,266,paired_loss,2025-12-16,2025-12-17T01:44:07Z,2025-12-17T06:09:22Z,0.14486855096845433,0.1383809407894737,,,,,,,,,,
401809934,282,paired_loss,2025-10-22,2025-10-22T23:15:18Z,2025-10-23T03:56:07Z,0.07010710839692283,0.06622254343971631,,,,,,,,,,
401809952,269,paired_loss,2025-10-24,2025-10-25T02:13:04Z,2025-10-25T06:41:04Z,0.08793753579009017,0.08810585780669143,,,,,,,,,,
401809955,269,paired_loss,2025-10-25,2025-10-25T23:12:05Z,2025-10-26T03:40:10Z,0.11539293775858923,0.13609240799256506,,,,,,,,,,
401810007,265,paired_loss,2025-11-02,2025-11-02T23:13:04Z,2025-11-03T03:37:04Z,0.03339541564572725,0.027652290566037737,,,,,,,,,,
401810008,266,paired_loss,2025-11-03,2025-11-03T00:12:03Z,2025-11-03T04:37:03Z,0.018076083618529807,0.017191336466165417,,,,,,,,,,
401810013,273,paired_loss,2025-11-04,2025-11-04T00:41:06Z,2025-11-04T05:13:06Z,0.3056195148210618,0.2995458983516484,,,,,,,,,,
401810026,270,paired_loss,2025-11-06,2025-11-06T00:11:04Z,2025-11-06T04:40:04Z,0.012109267285585756,0.006234522222222221,,,,,,,,,,
401810031,264,paired_loss,2025-11-06,2025-11-06T01:11:05Z,2025-11-06T05:34:05Z,0.011899764602447547,0.009400689393939395,,,,,,,,,,
401810034,309,paired_loss,2025-11-06,2025-11-06T03:13:04Z,2025-11-06T08:21:04Z,0.22630161087548623,0.18900665614886733,,,,,,,,,,
401810044,282,paired_loss,2025-11-09,2025-11-09T02:11:07Z,2025-11-09T06:52:07Z,0.010652423569780432,0.007771765957446806,,,,,,,,,,
401810048,298,paired_loss,2025-11-09,2025-11-09T23:12:05Z,2025-11-10T04:09:05Z,0.12431920364605617,0.14213854446308724,,,,,,,,,,
401810052,256,paired_loss,2025-11-10,2025-11-10T02:11:07Z,2025-11-10T06:26:21Z,0.01663875044633916,0.017225123046875002,,,,,,,,,,
401810055,270,paired_loss,2025-11-11,2025-11-11T00:12:07Z,2025-11-11T04:41:07Z,0.08429449563871663,0.07320093518518521,,,,,,,,,,
401810058,276,paired_loss,2025-11-11,2025-11-11T01:41:07Z,2025-11-11T06:16:06Z,0.12972559795945393,0.13234276992753624,,,,,,,,,,
401810060,264,paired_loss,2025-11-11,2025-11-11T02:11:05Z,2025-11-11T06:34:05Z,0.024907192926497804,0.03043987973484848,,,,,,,,,,
401810066,274,paired_loss,2025-11-11,2025-11-12T02:12:05Z,2025-11-12T06:45:07Z,0.06963116220802104,0.0604902791970803,,,,,,,,,,
401810068,333,paired_loss,2025-11-12,2025-11-13T00:11:06Z,2025-11-13T05:43:06Z,0.05669114172903341,0.038309499999999996,,,,,,,,,,
401810076,292,paired_loss,2025-11-12,2025-11-13T01:41:06Z,2025-11-13T06:32:06Z,0.03512922802264414,0.0439409691780822,,,,,,,,,,
401810123,289,paired_loss,2025-11-22,2025-11-22T18:11:05Z,2025-11-22T22:59:05Z,0.0458283912242521,0.05043556228373702,,,,,,,,,,
401810126,270,paired_loss,2025-11-22,2025-11-23T01:11:06Z,2025-11-23T05:40:05Z,0.043116884176105263,0.05518928611111112,,,,,,,,,,
401810131,267,paired_loss,2025-11-23,2025-11-23T23:11:05Z,2025-11-24T03:37:04Z,0.052653770104650006,0.051808544943820214,,,,,,,,,,
401810138,287,paired_loss,2025-11-24,2025-11-25T00:12:06Z,2025-11-25T04:58:06Z,0.007001436188763503,0.006961167247386759,,,,,,,,,,
401810147,295,paired_loss,2025-11-24,2025-11-25T03:11:07Z,2025-11-25T08:05:08Z,0.4005540657442368,0.36831490423728813,,,,,,,,,,
401810148,280,paired_loss,2025-11-29,2025-11-29T22:11:09Z,2025-11-30T02:50:10Z,0.07275583432148422,0.08009932232142858,,,,,,,,,,
401810154,267,paired_loss,2025-11-29,2025-11-30T02:11:07Z,2025-11-30T06:37:07Z,0.04290137107345249,0.04419105711610487,,,,,,,,,,
401810182,261,paired_loss,2025-12-03,2025-12-04T00:41:09Z,2025-12-04T05:01:09Z,0.0542309111506037,0.03613497796934865,,,,,,,,,,
401810184,254,paired_loss,2025-12-03,2025-12-04T01:11:09Z,2025-12-04T05:24:09Z,0.11542166546875773,0.11525248326771653,,,,,,,,,,
401810229,274,paired_loss,2025-12-18,2025-12-19T01:13:08Z,2025-12-19T05:46:08Z,0.03933575127955466,0.035347479927007305,,,,,,,,,,
401810233,280,paired_loss,2025-12-18,2025-12-19T02:11:12Z,2025-12-19T06:50:09Z,0.19073608851703608,0.15946064910714286,,,,,,,,,,
401810239,446,paired_loss,2025-12-19,2025-12-20T00:41:10Z,2025-12-20T08:06:09Z,0.06327846861371038,0.06990987051569507,,,,,,,,,,
401810241,285,paired_loss,2025-12-20,2025-12-20T22:12:07Z,2025-12-21T02:56:07Z,0.042564919628762944,0.04589105789473684,,,,,,,,,,
401810269,278,paired_loss,2025-12-23,2025-12-24T00:44:08Z,2025-12-24T05:21:08Z,0.0755339107855504,0.08019200629496404,,,,,,,,,,
401810284,293,paired_loss,2025-12-26,2025-12-27T01:11:09Z,2025-12-27T06:05:09Z,0.06397966568633441,0.07808854266211605,,,,,,,,,,
401810347,263,paired_loss,2026-01-03,2026-01-04T03:11:10Z,2026-01-04T07:33:11Z,0.04531046192538622,0.03562894771863119,,,,,,,,,,
401810349,1192,paired_loss,2026-01-04,2026-01-04T19:11:09Z,2026-01-05T15:02:08Z,0.021305169885490416,0.025453404781879196,,,,,,,,,,
401810350,299,paired_loss,2026-01-04,2026-01-04T20:12:12Z,2026-01-05T01:10:11Z,0.04222703204796098,0.037622118729096994,,,,,,,,,,
401810360,292,paired_loss,2026-01-05,2026-01-06T01:11:07Z,2026-01-06T06:02:08Z,0.08223162454059414,0.07928325342465754,,,,,,,,,,
401810365,295,paired_loss,2026-01-06,2026-01-07T00:11:11Z,2026-01-07T05:05:12Z,0.08416885652541446,0.08621144491525425,,,,,,,,,,
401810370,285,paired_loss,2026-01-06,2026-01-07T04:13:10Z,2026-01-07T08:57:12Z,0.14110647040651594,0.1556564289473684,,,,,,,,,,
401810372,245,paired_loss,2026-01-07,2026-01-08T00:11:09Z,2026-01-08T04:15:11Z,0.05381498620014576,0.1246366,,,,,,,,,,
401810380,328,paired_loss,2026-01-07,2026-01-08T01:11:13Z,2026-01-08T06:38:12Z,0.029605654132394608,0.027669215701219513,,,,,,,,,,
401810383,265,paired_loss,2026-01-08,2026-01-09T00:11:13Z,2026-01-09T04:35:16Z,0.13573407818376731,0.13772539433962266,,,,,,,,,,
401810387,292,paired_loss,2026-01-09,2026-01-10T00:13:12Z,2026-01-10T05:04:10Z,0.014749169228790616,0.007965290239726027,,,,,,,,,,
401810389,260,paired_loss,2026-01-09,2026-01-10T00:11:12Z,2026-01-10T04:30:15Z,0.03662032579043146,0.037274577884615384,,,,,,,,,,
401810391,340,paired_loss,2026-01-09,2026-01-10T01:11:14Z,2026-01-10T06:50:15Z,0.20696941289934848,0.22871823014705883,,,,,,,,,,
401810398,254,paired_loss,2026-01-10,2026-01-11T00:11:12Z,2026-01-11T04:24:12Z,0.08774105394178365,0.05068159448818898,,,,,,,,,,
401810400,299,paired_loss,2026-01-10,2026-01-11T01:11:10Z,2026-01-11T06:09:10Z,0.12780853018659757,0.1343743060200669,,,,,,,,,,
401810417,288,paired_loss,2026-01-12,2026-01-13T03:11:12Z,2026-01-13T07:58:12Z,0.14238078541453864,0.11717762760416667,,,,,,,,,,
401810419,332,paired_loss,2026-01-13,2026-01-14T00:42:09Z,2026-01-14T06:13:09Z,0.08418464678048249,0.055567599397590366,,,,,,,,,,
401810476,256,paired_loss,2026-01-21,2026-01-22T00:41:14Z,2026-01-22T04:56:14Z,0.010594504900644484,0.004856023437500001,,,,,,,,,,
401810486,273,paired_loss,2026-01-22,2026-01-23T01:11:12Z,2026-01-23T05:43:10Z,0.2506799282937154,0.27820167948717944,,,,,,,,,,
401810491,245,paired_loss,2026-01-23,2026-01-24T00:41:15Z,2026-01-24T04:45:15Z,0.1743371630884999,0.13793389795918368,,,,,,,,,,
401810500,258,paired_loss,2026-01-24,2026-01-24T17:11:14Z,2026-01-24T21:28:16Z,0.013845293133725676,0.009191817829457365,,,,,,,,,,
401810504,263,paired_loss,2026-01-24,2026-01-25T02:42:13Z,2026-01-25T07:04:12Z,0.018310144680045787,0.015025934410646386,,,,,,,,,,
401810509,261,paired_loss,2026-01-25,2026-01-26T00:11:13Z,2026-01-26T04:31:13Z,0.18082085697180802,0.20118997126436777,,,,,,,,,,
401810521,307,paired_loss,2026-01-27,2026-01-28T01:13:12Z,2026-01-28T06:19:12Z,0.01914241661899885,0.009238298045602604,,,,,,,,,,
401810522,317,paired_loss,2026-01-27,2026-01-28T01:11:14Z,2026-01-28T06:27:15Z,0.011713856783972644,0.006438829652996847,,,,,,,,,,
401810526,256,paired_loss,2026-01-28,2026-01-29T00:14:15Z,2026-01-29T04:29:15Z,0.07543386394150604,0.0642990439453125,,,,,,,,,,
401810533,282,paired_loss,2026-01-28,2026-01-29T02:12:15Z,2026-01-29T06:53:16Z,0.010498127742570343,0.007780019503546098,,,,,,,,,,
401810536,284,paired_loss,2026-01-29,2026-01-30T00:13:14Z,2026-01-30T04:56:14Z,0.05970530432934139,0.04468806514084508,,,,,,,,,,
401810537,258,paired_loss,2026-01-29,2026-01-30T01:11:14Z,2026-01-30T05:28:13Z,0.029473878868117347,0.0353578992248062,,,,,,,,,,
401810538,295,paired_loss,2026-01-29,2026-01-30T01:41:13Z,2026-01-30T06:35:20Z,0.06732659043389332,0.07332401016949151,,,,,,,,,,
401810545,261,paired_loss,2026-01-30,2026-01-31T00:42:19Z,2026-01-31T05:02:18Z,0.019097399028337007,0.008587570881226053,,,,,,,,,,
401810563,314,paired_loss,2026-02-01,2026-02-02T00:14:11Z,2026-02-02T05:27:12Z,0.05847891356757115,0.0544353025477707,,,,,,,,,,
401810564,265,paired_loss,2026-02-01,2026-02-02T01:11:14Z,2026-02-02T05:35:14Z,0.0637302357170099,0.06907080188679246,,,,,,,,,,
401810569,274,paired_loss,2026-02-02,2026-02-03T00:43:17Z,2026-02-03T05:16:15Z,0.13615909599437945,0.12063801003649637,,,,,,,,,,
401810639,299,paired_loss,2026-02-11,2026-02-12T01:11:16Z,2026-02-12T06:09:15Z,0.05138038484082694,0.05264758695652173,,,,,,,,,,
401810645,267,paired_loss,2026-02-12,2026-02-13T02:12:15Z,2026-02-13T06:39:15Z,0.03546984804469884,0.037622385767790256,,,,,,,,,,
401810646,262,paired_loss,2026-02-12,2026-02-13T03:13:15Z,2026-02-13T07:35:16Z,0.03881454131539093,0.029573135496183203,,,,,,,,,,
401810649,274,paired_loss,2026-02-19,2026-02-20T00:12:19Z,2026-02-20T04:45:19Z,0.06514266069188758,0.07965570802919708,,,,,,,,,,
401810652,285,paired_loss,2026-02-19,2026-02-20T01:14:21Z,2026-02-20T05:58:20Z,0.02158092964931131,0.02133738070175439,,,,,,,,,,
401810661,266,paired_loss,2026-02-20,2026-02-21T00:43:16Z,2026-02-21T05:08:19Z,0.007386577598490049,0.00595930545112782,,,,,,,,,,
401810665,284,paired_loss,2026-02-20,2026-02-21T03:15:21Z,2026-02-21T07:58:19Z,0.0181626746684686,0.014406,,,,,,,,,,
401810667,294,paired_loss,2026-02-21,2026-02-22T00:11:21Z,2026-02-22T05:04:20Z,0.19110616976561426,0.18482119387755103,,,,,,,,,,
401810671,278,paired_loss,2026-02-21,2026-02-22T01:41:20Z,2026-02-22T06:18:18Z,0.207971800747473,0.17626475629496402,,,,,,,,,,
401810675,254,paired_loss,2026-02-22,2026-02-22T20:46:20Z,2026-02-23T00:59:18Z,0.21909270012643073,0.2016331122047244,,,,,,,,,,
401810677,261,paired_loss,2026-02-22,2026-02-22T23:11:31Z,2026-02-23T03:53:16Z,0.007548147816285585,0.008612194444444441,,,,,,,,,,
401810679,257,paired_loss,2026-02-22,2026-02-23T00:11:15Z,2026-02-23T04:49:15Z,0.08362106733133717,0.09251383949416342,,,,,,,,,,
401810684,265,paired_loss,2026-02-23,2026-02-24T01:10:26Z,2026-02-24T05:34:18Z,0.07296988126251155,0.08068694339622641,,,,,,,,,,
401810685,255,paired_loss,2026-02-23,2026-02-24T02:43:18Z,2026-02-24T06:57:19Z,0.004557175023270625,0.00199068431372549,,,,,,,,,,
401810688,327,paired_loss,2026-02-24,2026-02-25T00:41:19Z,2026-02-25T06:07:20Z,0.03243765371003017,0.033065950305810395,,,,,,,,,,
401810690,500,paired_loss,2026-02-24,2026-02-25T00:43:17Z,2026-02-25T09:02:21Z,0.022312849800679626,0.016038292000000006,,,,,,,,,,
401810691,393,paired_loss,2026-02-24,2026-02-25T01:12:20Z,2026-02-25T07:44:20Z,0.01827747417824628,0.019965015267175572,,,,,,,,,,
401810696,342,paired_loss,2026-02-24,2026-02-25T03:14:53Z,2026-02-25T08:55:23Z,0.02675623835195529,0.031979695175438604,,,,,,,,,,
401810697,311,paired_loss,2026-02-25,2026-02-26T00:43:20Z,2026-02-26T05:54:18Z,0.0231134370533815,0.019875370578778133,,,,,,,,,,
401810702,276,paired_loss,2026-02-25,2026-02-26T03:13:24Z,2026-02-26T07:49:23Z,0.08579968590818864,0.08801231612318841,,,,,,,,,,
401810705,272,paired_loss,2026-02-26,2026-02-27T00:41:26Z,2026-02-27T05:12:57Z,0.005950372016169399,0.0026154310661764706,,,,,,,,,,
401810756,276,paired_loss,2026-03-05,2026-03-06T00:41:22Z,2026-03-06T05:16:20Z,0.009059154171356484,0.005998121376811594,,,,,,,,,,
401810759,310,paired_loss,2026-03-05,2026-03-06T01:11:30Z,2026-03-06T06:20:28Z,0.023128447094422296,0.013879818548387095,,,,,,,,,,
401810763,273,paired_loss,2026-03-06,2026-03-07T00:13:43Z,2026-03-07T04:45:29Z,0.008225529821710747,0.005749278388278389,,,,,,,,,,
401810770,356,paired_loss,2026-03-07,2026-03-07T20:13:25Z,2026-03-08T02:08:25Z,0.0880525015599339,0.10043104143258429,,,,,,,,,,
401810783,279,paired_loss,2026-03-08,2026-03-09T02:13:21Z,2026-03-09T06:51:20Z,0.15292628983721718,0.14193376523297493,,,,,,,,,,
401810784,324,paired_loss,2026-03-08,2026-03-09T01:12:31Z,2026-03-09T06:35:16Z,0.014328048102646726,0.008951112654320987,,,,,,,,,,
401810806,260,paired_loss,2026-03-11,2026-03-12T02:10:30Z,2026-03-12T06:29:38Z,0.009619163847274109,0.012803402884615385,,,,,,,,,,
401810807,300,paired_loss,2026-03-11,2026-03-12T02:41:27Z,2026-03-12T07:40:28Z,0.036363267565807454,0.03043181416666666,,,,,,,,,,
401810811,291,paired_loss,2026-03-12,2026-03-12T23:41:26Z,2026-03-13T04:31:24Z,0.004293030578339308,0.0038336434707903775,,,,,,,,,,
401810816,311,paired_loss,2026-03-13,2026-03-13T23:42:23Z,2026-03-14T04:52:24Z,0.0027893187198265706,0.0021324043408360114,,,,,,,,,,
401810819,356,paired_loss,2026-03-13,2026-03-14T00:12:29Z,2026-03-14T06:07:27Z,0.04428470333396681,0.03651412219101124,,,,,,,,,,
401810824,364,paired_loss,2026-03-14,2026-03-14T17:11:29Z,2026-03-14T23:14:24Z,0.005412500172032563,0.0027801442307692306,,,,,,,,,,
401810826,272,paired_loss,2026-03-14,2026-03-14T22:11:41Z,2026-03-15T02:42:28Z,0.0007820449267994503,0.00029882536764705875,,,,,,,,,,
401810829,368,paired_loss,2026-03-14,2026-03-15T00:41:27Z,2026-03-15T06:48:27Z,0.12242333066566212,0.09960543410326085,,,,,,,,,,
401810831,289,paired_loss,2026-03-15,2026-03-15T17:11:26Z,2026-03-15T21:59:25Z,0.04214383418868456,0.03515636072664361,,,,,,,,,,
401810843,259,paired_loss,2026-03-16,2026-03-17T00:10:34Z,2026-03-17T04:28:32Z,0.015348165465632316,0.012483675675675673,,,,,,,,,,
401810910,297,paired_loss,2026-03-25,2026-03-25T23:41:31Z,2026-03-26T04:37:30Z,0.04360811838711287,0.04657915235690236,,,,,,,,,,
401810913,331,paired_loss,2026-03-25,2026-03-26T01:43:28Z,2026-03-26T07:13:26Z,0.13044722976507375,0.11968207401812692,,,,,,,,,,
401810915,318,paired_loss,2026-03-25,2026-03-26T02:12:24Z,2026-03-26T07:29:24Z,0.04533229699776297,0.054986136792452824,,,,,,,,,,
401810921,321,paired_loss,2026-03-27,2026-03-27T23:11:28Z,2026-03-28T04:31:25Z,0.11187368140362741,0.12241049844236761,,,,,,,,,,
401810933,304,paired_loss,2026-03-28,2026-03-28T23:42:31Z,2026-03-29T04:45:35Z,0.008587635327512154,0.008400481907894736,,,,,,,,,,
401810939,260,paired_loss,2026-03-29,2026-03-29T22:11:40Z,2026-03-30T02:30:57Z,0.017869912743691572,0.01029058269230769,,,,,,,,,,
401810940,251,paired_loss,2026-03-29,2026-03-29T22:10:46Z,2026-03-30T02:20:42Z,0.039277566924256026,0.03791990537848606,,,,,,,,,,
401810947,257,paired_loss,2026-03-30,2026-03-30T23:40:47Z,2026-03-31T03:56:40Z,0.05899716272671438,0.06007044163424126,,,,,,,,,,
401810949,285,paired_loss,2026-03-30,2026-03-31T00:13:37Z,2026-03-31T04:58:39Z,0.0009575798382184251,0.000937776315789473,,,,,,,,,,
401810952,301,paired_loss,2026-03-30,2026-03-31T01:43:43Z,2026-03-31T06:44:45Z,0.025632932117409524,0.028154542358803988,,,,,,,,,,
401810958,373,paired_loss,2026-03-31,2026-04-01T02:41:45Z,2026-04-01T08:53:46Z,0.030111404091893706,0.02865571514745309,,,,,,,,,,
401810965,317,paired_loss,2026-04-01,2026-04-02T00:12:49Z,2026-04-02T05:28:48Z,0.0004966492164799295,0.00047950157728706653,,,,,,,,,,
401810979,233,paired_loss,2026-04-03,2026-04-04T00:11:42Z,2026-04-04T04:27:39Z,0.0004081763751630633,0.0003033497854077252,,,,,,,,,,
401810981,229,paired_loss,2026-04-03,2026-04-04T00:11:40Z,2026-04-04T04:23:43Z,0.00017564822559802142,7.555895196506544e-05,,,,,,,,,,
401810987,259,paired_loss,2026-04-05,2026-04-05T19:42:43Z,2026-04-06T00:01:05Z,0.017332104933881407,0.017813950772200774,,,,,,,,,,
401812483,313,paired_loss,2025-10-04,2025-10-04T15:09:02Z,2025-10-04T20:21:02Z,0.009281735195691998,0.009314634984025561,,,,,,,,,,
401812678,266,paired_loss,2025-10-06,2025-10-06T23:41:08Z,2025-10-07T04:06:03Z,0.1283091438771587,0.13846544454887216,,,,,,,,,,
401812680,1119,paired_loss,2025-10-06,2025-10-07T00:11:02Z,2025-10-07T18:49:04Z,0.016432216256850464,0.06924891689008042,,,,,,,,,,
401812692,265,paired_loss,2025-10-09,2025-10-10T00:11:04Z,2025-10-10T04:35:17Z,0.166550328952834,0.17076397924528303,,,,,,,,,,
401812710,600,paired_loss,2025-10-12,2025-10-13T01:41:04Z,2025-10-13T11:40:05Z,0.012558316809357652,0.014463085833333335,,,,,,,,,,
401812712,265,paired_loss,2025-10-13,2025-10-13T23:11:04Z,2025-10-14T03:35:06Z,0.09378825957121936,0.10333472264150943,,,,,,,,,,
401812720,268,paired_loss,2025-10-14,2025-10-15T02:12:04Z,2025-10-15T06:39:03Z,0.1416137712819385,0.15602174906716418,,,,,,,,,,
401812724,259,paired_loss,2025-10-15,2025-10-16T02:44:07Z,2025-10-16T07:02:03Z,0.0811751242701944,0.10947660907335907,,,,,,,,,,
401812729,259,paired_loss,2025-10-16,2025-10-17T00:11:05Z,2025-10-17T04:29:03Z,0.21084772259063994,0.17589355308880308,,,,,,,,,,
401812734,264,paired_loss,2025-10-17,2025-10-18T00:10:07Z,2025-10-18T04:33:04Z,0.13949805503298093,0.1576921875,,,,,,,,,,
401836754,267,paired_loss,2025-12-12,2025-12-13T01:11:09Z,2025-12-13T05:37:09Z,0.21297737831134467,0.2198360702247191,,,,,,,,,,
401836799,468,paired_loss,2025-12-14,2025-12-14T20:42:08Z,2025-12-15T04:29:14Z,0.10297460117155918,0.11078120299145298,,,,,,,,,,
401836805,289,paired_loss,2025-12-15,2025-12-16T02:12:08Z,2025-12-16T07:00:17Z,0.21541868100060774,0.20326420328719727,,,,,,,,,,
401836807,268,paired_loss,2025-12-15,2025-12-16T03:41:22Z,2025-12-16T08:08:46Z,0.08960958374530299,0.10663548880597015,,,,,,,,,,
401839023,267,paired_loss,2025-12-15,2025-12-16T00:45:06Z,2025-12-16T05:11:06Z,0.15880192630308426,0.17590171535580526,,,,,,,,,,
401850920,288,paired_loss,2026-01-29,2026-01-30T01:11:17Z,2026-01-30T05:58:16Z,0.03020802117390632,0.03233060590277778,,,,,,,,,,
401859965,183,paired_loss,2026-06-08,2026-06-09T00:45:03Z,2026-06-09T03:47:03Z,0.16630388435718801,0.16878294672131147,,,,,,,,,,
401866758,212,paired_loss,2026-04-17,2026-04-17T23:41:47Z,2026-04-18T03:12:39Z,0.03817547216159638,0.026603674528301886,,,,,,,,,,
401869191,303,paired_loss,2026-04-19,2026-04-19T17:11:53Z,2026-04-19T22:13:42Z,0.0015229636615976874,0.0007620891089108909,,,,,,,,,,
401869373,188,paired_loss,2026-04-27,2026-04-28T01:44:04Z,2026-04-28T04:51:03Z,0.01461464898822773,0.01802571010638298,,,,,,,,,,
401869386,240,paired_loss,2026-04-28,2026-04-29T01:49:04Z,2026-04-29T05:48:03Z,0.002772048117850387,0.002062870833333333,,,,,,,,,,
401869389,191,paired_loss,2026-04-23,2026-04-23T23:11:16Z,2026-04-24T02:21:06Z,0.09412281849562634,0.09054428403141361,,,,,,,,,,
401869391,195,paired_loss,2026-04-25,2026-04-25T22:14:04Z,2026-04-26T01:28:04Z,0.04084734985302454,0.03791604102564103,,,,,,,,,,
401869397,186,paired_loss,2026-04-21,2026-04-22T02:48:03Z,2026-04-22T05:53:07Z,0.19104858789197912,0.1846659072580645,,,,,,,,,,
401869402,264,paired_loss,2026-04-30,2026-05-01T01:46:03Z,2026-05-01T06:09:04Z,0.18743290223998618,0.1740913361742424,,,,,,,,,,
401869404,191,paired_loss,2026-04-24,2026-04-24T23:13:05Z,2026-04-25T02:23:04Z,0.025933676462287537,0.037530023560209416,,,,,,,,,,
401869406,180,paired_loss,2026-04-26,2026-04-26T23:07:05Z,2026-04-27T02:06:04Z,0.016695009427019226,0.01622461944444444,,,,,,,,,,
401869408,210,paired_loss,2026-04-28,2026-04-28T23:14:15Z,2026-04-29T02:43:03Z,0.38227348833089686,0.3690578880952381,,,,,,,,,,
401869410,175,paired_loss,2026-04-30,2026-05-01T00:13:19Z,2026-05-01T03:07:03Z,0.1553766680059675,0.15429924285714286,,,,,,,,,,
401869417,220,paired_loss,2026-05-01,2026-05-01T23:10:19Z,2026-05-02T02:49:06Z,0.2898316299739053,0.28900186704545455,,,,,,,,,,
401869418,315,paired_loss,2026-05-03,2026-05-03T19:42:07Z,2026-05-04T00:56:03Z,0.016970659331980643,0.017138094444444443,,,,,,,,,,
